scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord,species
Acer rubrum L.,-68.666369,44.907988,2024,9,13,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.669355,44.896854,2024,9,13,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.721006,44.904943,2024,9,14,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.068897,44.381684,2024,9,14,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.437007,44.148095,2024,9,15,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.207469,44.363364,2024,9,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.209987,44.36076,2024,9,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.363183,44.514758,2024,9,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.783722,44.98624,2024,9,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.507874,44.101047,2024,9,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.041792,46.153833,2024,9,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.854098,46.161005,2024,9,19,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.350267,44.394367,2024,9,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.007249,46.606454,2024,9,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.699135,44.389709,2024,9,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.940758,45.357313,2024,9,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.667994,44.894838,2024,9,22,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.468306,43.546565,2024,9,4,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.29428,44.327087,2024,9,22,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.801446,44.366393,2024,9,24,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-67.840014,45.816977,2024,9,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.229915,44.384258,2024,9,23,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-67.878069,45.733084,2024,9,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.003667,44.404366,2024,9,26,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.003696,44.404413,2024,9,26,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.003636,44.404422,2024,9,26,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-67.841115,46.2303,2024,9,12,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.375406,45.070778,2024,9,22,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.065323,44.38088,2024,9,28,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.186535,46.001478,2024,9,30,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.344882,45.737914,2024,9,30,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.325756,46.559866,2024,9,27,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.856575,44.758429,2024,9,24,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.408447,43.855147,2024,9,29,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.892658,44.5501,2024,9,28,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.320097,44.234003,2024,10,1,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.178864,44.327522,2024,10,3,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.174844,44.328475,2024,10,3,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.175163,44.32775,2024,10,6,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.276696,44.344344,2024,10,7,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.973747,43.76353,2024,10,8,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.18841,44.321955,2024,10,8,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.486702,44.70541,2024,10,9,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.210669,44.358763,2024,10,10,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.18657,44.332028,2024,10,10,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.088317,43.819189,2024,10,10,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.910195,43.836453,2024,10,12,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.982072,43.756813,2024,10,15,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.230112,44.384392,2024,10,13,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.945652,44.27318,2024,10,13,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.717238,44.906005,2024,10,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.976028,43.761928,2024,10,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.25272,44.322236,2024,10,5,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.252951,44.322398,2024,10,5,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.252431,44.322376,2024,10,5,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.251116,44.321478,2024,10,5,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.223578,44.39371,2024,10,6,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.114207,44.253895,2024,10,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.111613,44.248958,2024,10,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.224263,44.390273,2024,10,7,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.355908,43.612747,2024,10,24,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.66223,43.877837,2024,10,19,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.528253,44.062481,2024,10,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.449067,43.483428,2024,10,24,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.375043,43.519157,2024,10,28,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.384583,43.458905,2024,10,28,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.199469,44.359818,2024,10,15,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.054086,44.228823,2024,10,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.090134,44.248081,2024,10,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.638078,44.871045,2024,10,8,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.188971,44.349115,2024,10,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.477902,44.832661,2024,10,8,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.786012,43.392903,2024,10,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.573875,44.580247,2024,10,12,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.811696,43.749011,2024,11,6,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.913235,44.436515,2024,12,28,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.263222,43.81915,2023,1,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.0758,44.374873,2023,1,30,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.727807,44.738677,2023,2,15,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.318467,44.232743,2023,2,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.187995,44.324115,2023,3,5,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.547342,43.332264,2023,4,12,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.628941,43.840672,2023,4,12,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.377848,44.779869,2023,4,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.670661,44.921487,2023,4,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.953965,43.88342,2023,4,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.266272,43.817528,2023,4,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.628727,43.842289,2023,4,15,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.419096,44.017106,2023,4,18,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.930866,44.828897,2023,4,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.106517,43.862772,2023,4,17,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.12575,43.865921,2023,4,16,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.345926,44.608348,2023,4,15,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.290508,44.428857,2023,4,19,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-68.290233,44.429482,2023,4,19,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.53353,43.780321,2023,4,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.336093,44.601671,2023,4,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.893372,44.17897,2023,4,20,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-69.09781,44.165443,2023,4,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.629928,44.286922,2023,4,21,HUMAN_OBSERVATION,Acer rubrum
Acer rubrum L.,-70.637684,44.290356,2023,4,21,HUMAN_OBSERVATION,Acer rubrum
Tsuga canadensis (L.) Carrière,-70.724234,43.98136,2025,1,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.677971,43.982924,2025,1,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.154609,44.666278,2025,1,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.147549,44.67468,2025,1,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.147735,44.674654,2025,1,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.146989,44.678112,2025,1,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.147469,44.678762,2025,1,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.056224,46.726224,2025,1,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.289175,43.677056,2025,1,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.951819,43.880362,2025,1,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.812585,43.771067,2025,1,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.219208,43.85006,2025,1,26,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.453007,43.681586,2025,1,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.575211,43.657119,2025,1,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.45266,43.681367,2025,1,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.454845,43.685083,2025,1,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.452898,43.681613,2025,1,31,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.450756,43.68467,2025,1,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.453318,43.667092,2025,2,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.297194,43.673911,2025,2,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.270228,44.323737,2025,2,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.904795,44.233168,2024,1,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.509392,45.285633,2024,1,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.232353,44.587013,2024,1,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.146481,44.678016,2024,1,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.405463,44.025342,2024,1,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.173081,45.111449,2024,1,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.286341,44.400162,2024,1,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.288968,44.405622,2024,1,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.773125,45.64073,2024,1,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.624733,44.007725,2024,1,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.731012,44.47945,2024,2,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.579872,44.462108,2024,2,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.694816,44.14777,2024,2,4,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.302763,45.093608,2024,2,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.576369,45.773957,2024,2,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.386672,43.479308,2024,2,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.648852,44.289025,2024,2,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.503547,43.859001,2024,3,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.658264,44.935163,2024,3,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.658419,44.935026,2024,3,6,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.648852,44.289025,2024,3,4,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.333808,44.32105,2024,3,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.515659,45.306345,2024,3,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.781692,43.448028,2024,3,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.221064,44.362367,2024,3,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.251613,44.330194,2024,3,14,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.890504,43.924653,2024,3,14,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.344716,44.025308,2024,3,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.292698,44.325679,2024,3,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.544282,43.347546,2024,3,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.4092,44.06436,2024,3,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.345605,44.315201,2024,3,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.443597,44.146953,2024,3,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.240786,43.706174,2024,3,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.240769,43.706078,2024,3,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.240754,43.706109,2024,3,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.24078,43.706096,2024,3,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.24077,43.706141,2024,3,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.240739,43.70615,2024,3,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.691278,44.630039,2024,3,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.697272,44.618167,2024,3,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.834718,44.08632,2024,4,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.146275,44.677899,2024,4,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.785346,43.873189,2024,4,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.811735,43.814119,2024,4,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.147474,44.678225,2024,4,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.650898,44.318355,2024,4,12,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.243461,44.347143,2024,4,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.243082,44.345834,2024,4,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.235379,44.330833,2024,4,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.513969,43.402512,2024,4,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.414467,44.67108,2024,4,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.869195,44.049114,2024,4,26,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.251837,44.33197,2024,4,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.955391,43.957871,2024,4,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.893166,43.444427,2024,4,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.257714,44.311305,2024,4,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.440912,44.624612,2024,4,28,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.176453,44.109558,2024,4,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.384514,44.613423,2024,4,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.685289,45.475873,2024,4,7,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.333589,44.601432,2024,5,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.810753,43.478992,2024,5,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.566224,44.420472,2024,5,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.566493,44.419785,2024,5,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.729389,43.980839,2024,5,9,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.729319,43.980559,2024,5,9,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.31778,43.668878,2024,5,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.405393,43.542929,2024,5,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.729353,43.980897,2024,5,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.911693,43.911491,2024,5,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.775628,43.857479,2024,5,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.574086,43.322614,2024,5,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.463175,43.419264,2024,5,23,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.447608,43.766063,2024,5,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.320687,43.86103,2024,5,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.214888,43.877838,2024,5,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.221779,43.865994,2024,5,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.263875,43.717083,2024,5,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.945577,44.215311,2024,6,1,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.94518,44.214647,2024,6,1,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.480955,43.541899,2024,6,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-67.222453,45.161482,2024,6,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.935226,43.974243,2024,6,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.325068,44.369616,2024,6,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.098212,44.189117,2024,6,11,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.011877,46.088192,2024,6,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.284161,44.324042,2024,6,13,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.25952,44.336884,2024,6,15,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.729375,43.980822,2024,6,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.729164,43.98062,2024,6,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.343362,44.315487,2024,6,15,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.118965,44.565918,2024,6,21,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.024378,44.607325,2024,6,25,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.209503,44.363617,2024,6,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.217564,44.386458,2024,6,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.217564,44.386458,2024,6,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.322975,44.385662,2024,6,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.088943,44.625095,2024,6,27,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.219025,44.375758,2024,6,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.222375,44.371003,2024,6,29,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.925872,43.402175,2024,6,30,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.889613,43.933372,2024,6,26,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.292817,45.259835,2024,6,25,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.281014,45.415917,2024,6,22,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.547506,43.345201,2024,6,9,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.192473,44.356133,2024,7,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.194147,44.351278,2024,7,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.267562,46.008006,2024,7,2,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.440361,44.676056,2024,7,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.440758,44.676331,2024,7,3,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.352604,44.039663,2024,7,5,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.892272,44.550688,2024,7,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.748397,45.711711,2024,7,8,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.50803,43.856877,2024,7,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.507599,43.856893,2024,7,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.507359,43.856944,2024,7,10,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.580063,43.95025,2024,7,14,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.889418,43.933295,2024,7,17,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.457113,44.032817,2024,7,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.552825,43.916192,2024,7,16,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.919803,46.180232,2024,7,19,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.883082,43.337298,2024,7,20,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-68.610411,44.715419,2024,7,18,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.717346,44.182556,2024,7,23,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-70.071366,44.291367,2024,7,26,HUMAN_OBSERVATION,Tsuga canadensis
Tsuga canadensis (L.) Carrière,-69.85302,44.286122,2024,7,25,HUMAN_OBSERVATION,Tsuga canadensis
