scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Tsuga canadensis (L.) Carrière,-69.512405,45.488353,2020,8,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.147703,44.231567,2020,8,4,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.208595,44.362618,2020,8,6,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.201067,44.362495,2020,8,6,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.263743,44.357706,2020,8,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.155386,44.089183,2020,8,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.753158,44.346628,2020,8,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.145707,44.665287,2020,8,12,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.530971,45.494143,2020,8,4,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.596313,44.431361,2020,8,15,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.529286,45.494949,2020,8,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.146743,44.678497,2020,8,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.146911,44.679414,2020,8,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.772935,44.616854,2020,8,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.545584,45.755374,2020,8,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.590735,45.525999,2020,8,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.590715,45.528564,2020,8,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.212648,44.366455,2020,8,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-68.212664,44.366746,2020,8,20,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.592516,44.581571,2020,8,22,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.306394,43.666022,2020,8,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.112686,44.7452,2020,8,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.145547,44.66528,2020,9,1,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.977808,44.290255,2020,9,2,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.449712,43.68581,2020,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.450887,43.684614,2020,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.449329,43.686074,2020,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.445533,43.683867,2020,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.678312,44.005373,2020,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.678345,44.005376,2020,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.678105,44.005542,2020,9,11,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.146364,44.666269,2020,9,9,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.452819,43.684031,2020,9,13,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.148703,44.675554,2020,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.158088,44.669306,2020,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.45039,43.685052,2020,9,16,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.785396,44.224353,2020,9,18,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.205913,44.436695,2020,9,19,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.4141,43.405922,2020,9,23,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.889429,44.523089,2020,9,25,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.610462,43.288511,2020,9,28,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.854597,44.465562,2020,9,29,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.515258,45.588262,2020,9,30,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.838382,44.475845,2020,9,17,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.654666,43.998849,2020,9,5,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-69.9198,44.574495,2020,9,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.146661,44.677945,2020,9,8,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.241619,43.620934,2020,10,3,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.147849,44.673448,2020,10,14,HUMAN_OBSERVATION
Tsuga canadensis (L.) Carrière,-70.148554,44.674221,2020,10,14,HUMAN_OBSERVATION
