scientificName,decimalLongitude,decimalLatitude,year,month,day,basisOfRecord
Betula papyrifera Marshall,-70.017505,43.762644,2014,10,28,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.54818,43.335631,2014,10,11,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.177782,44.339257,2014,10,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.210642,44.365588,2014,10,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-68.283514,44.328783,2013,8,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.110702,44.731278,2013,8,6,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-70.493946,43.923986,2013,9,8,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.047403,44.090922,2013,12,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2012,10,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-69.237213,45.177091,2011,8,6,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2010,10,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2010,10,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.444722,43.394695,2009,4,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.843293,44.492149,2009,7,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.28033,45.14691,2009,8,21,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-68.180165,44.337263,2009,10,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.400389,45.142989,2008,7,19,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-70.337078,45.109849,2008,7,18,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-70.337078,45.109849,2008,7,18,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-70.416813,44.817692,2007,11,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.416813,44.817692,2007,11,12,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2006,9,14,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.02927,43.719096,2006,10,9,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.416813,44.817692,2006,11,30,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.035521,43.751857,2005,10,7,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2005,10,4,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.438836,43.373592,2005,11,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.035521,43.751857,2004,10,2,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.039943,43.750234,2004,10,23,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.035521,43.751857,2004,10,27,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.035521,43.751857,2004,10,19,HUMAN_OBSERVATION
Betula papyrifera Marshall,-70.135988,45.137368,2001,1,16,HUMAN_OBSERVATION
Betula papyrifera Marshall,-67.92,44.45,2001,7,14,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-67.93997,44.49866,2001,7,14,PRESERVED_SPECIMEN
Betula papyrifera Marshall,-67.925,44.4594,2001,7,14,PRESERVED_SPECIMEN
